Year,Make,Model,Price,Miles,Rating,Source
2022,Volkswagen,Tiguan SE 4MOTION,22498,58000,Great Price,Source.CAR_AND_DRIVER
2021,Lexus,NX NX 300 FWD,29775,36000,Great Price,Source.CAR_AND_DRIVER
2020,Volkswagen,Atlas Cross Sport 2.0T S 4MOTION,27298,34000,High Price,Source.CAR_AND_DRIVER
2022,Subaru,Legacy 2.4T Limited XT,29998,6000,Great Price,Source.CAR_AND_DRIVER
2023,Mazda,CX-30 Select,24138,33000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-9 Touring AWD,26100,36000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SE,19998,44000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Elantra SEL IVT (SULEV),21998,6000,Fair Price,Source.CAR_AND_DRIVER
2022,Jeep,Compass Trailhawk 4WD,27900,18000,Fair Price,Source.CAR_AND_DRIVER
2020,Volkswagen,Atlas V6 SE with Technology FWD,24998,52000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Santa Fe XRT FWD,26998,27000,Great Price,Source.CAR_AND_DRIVER
2021,Chrysler,Pacifica Hybrid Touring L FWD,27998,59000,High Price,Source.CAR_AND_DRIVER
2020,GMC,Terrain SLT FWD,24998,18000,Fair Price,Source.CAR_AND_DRIVER
2021,Honda,Accord Sport SE 1.5T CVT,25998,42000,Fair Price,Source.CAR_AND_DRIVER
2022,Toyota,RAV4 LE AWD,24220,40000,Great Price,Source.CAR_AND_DRIVER
2020,Mitsubishi,Mirage G4 ES Sedan CVT,14599,55000,High Price,Source.CAR_AND_DRIVER
2021,Subaru,Impreza 2.0i 4-door CVT,19998,37000,Fair Price,Source.CAR_AND_DRIVER
2022,Volkswagen,Jetta S Automatic,21998,7000,Fair Price,Source.CAR_AND_DRIVER
2021,Dodge,Challenger SXT RWD,24800,43000,Fair Price,Source.CAR_AND_DRIVER
2024,Chevrolet,Malibu LT,24995,14000,High Price,Source.CAR_AND_DRIVER
2022,Chrysler,300 Touring AWD,27980,44000,High Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla LE CVT,20900,60000,High Price,Source.CAR_AND_DRIVER
2020,Honda,Accord LX 1.5T CVT,23998,25000,Fair Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SR AWD,26998,15000,Fair Price,Source.CAR_AND_DRIVER
2024,Subaru,Crosstrek Premium AWD,28998,22000,High Price,Source.CAR_AND_DRIVER
2021,Nissan,Altima 2.5 SV FWD,20425,25000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Equinox Premier AWD,26998,28000,Fair Price,Source.CAR_AND_DRIVER
2021,GMC,Terrain SLT AWD,25995,26000,Great Price,Source.CAR_AND_DRIVER
2024,Honda,Civic Si Sedan Manual,29494,5000,Great Price,Source.CAR_AND_DRIVER
2022,Kia,K5 GT-Line FWD,22149,66000,Great Price,Source.CAR_AND_DRIVER
2022,Hyundai,Tucson Limited FWD,28998,20000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Accord EX-L 1.5T CVT,25299,38000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Forester 2.5i,24998,12000,Fair Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SR FWD,27998,15000,High Price,Source.CAR_AND_DRIVER
2021,Mitsubishi,Outlander Sport ES 2.0 FWD CVT,12999,75000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SE FWD,17998,52000,Great Price,Source.CAR_AND_DRIVER
2022,INFINITI,Q50 LUXE AWD,28998,50000,Excellent Price,Source.CAR_AND_DRIVER
2024,Chevrolet,Malibu LT,22399,16000,Great Price,Source.CAR_AND_DRIVER
2024,Hyundai,Venue Limited IVT,25511,6000,Fair Price,Source.CAR_AND_DRIVER
2023,Ford,Escape ST-Line FWD,24283,18000,Fair Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Tiguan 2.0T SE 4MOTION,24998,29000,Fair Price,Source.CAR_AND_DRIVER
2022,Jeep,Grand Cherokee WK Limited RWD,27499,56000,Great Price,Source.CAR_AND_DRIVER
2020,Kia,Optima LX Automatic,16998,63000,Excellent Price,Source.CAR_AND_DRIVER
2020,BMW,X3 xDrive30i AWD,26998,61000,Great Price,Source.CAR_AND_DRIVER
2020,Toyota,Corolla LE CVT,18998,37000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Colorado LT Extended Cab Standard Box 2WD,23995,31000,Fair Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Limited 4WD,29998,35000,Fair Price,Source.CAR_AND_DRIVER
2024,Toyota,Camry SE Automatic FWD,29998,8000,Fair Price,Source.CAR_AND_DRIVER
2022,Subaru,Outback 2.5i Touring,29988,28000,Great Price,Source.CAR_AND_DRIVER
2020,Toyota,Corolla L CVT,19998,33000,Fair Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla SE CVT,21998,53000,High Price,Source.CAR_AND_DRIVER
2020,Jeep,Compass Altitude FWD,20226,42000,Fair Price,Source.CAR_AND_DRIVER
2021,Chrysler,Pacifica Hybrid Touring L FWD,29998,54000,High Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue Sport SL AWD,22998,60000,Great Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Touring AWD,24998,44000,High Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass Altitude 4WD,21998,57000,Fair Price,Source.CAR_AND_DRIVER
2023,Chevrolet,Trailblazer LT FWD,23873,10000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,MX-5 Miata RF Grand Touring Automatic,23990,45000,Excellent Price,Source.CAR_AND_DRIVER
2022,Hyundai,Elantra SEL IVT,21998,18000,Fair Price,Source.CAR_AND_DRIVER
2020,Nissan,Sentra S CVT,16150,79000,High Price,Source.CAR_AND_DRIVER
2022,Kia,Seltos EX 2.0 AWD,23500,34000,Fair Price,Source.CAR_AND_DRIVER
2022,Hyundai,Tucson SEL FWD,24998,22000,Fair Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SEL AWD,23750,20000,High Price,Source.CAR_AND_DRIVER
2021,Honda,CR-V EX AWD,26998,39000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Tucson SEL FWD,26335,16000,Fair Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Traverse LS with 1LS AWD,29998,25000,High Price,Source.CAR_AND_DRIVER
2021,Honda,CR-V EX-L AWD,29998,38000,Fair Price,Source.CAR_AND_DRIVER
2021,Subaru,Impreza 2.0i 4-door Manual,21998,25000,High Price,Source.CAR_AND_DRIVER
2020,Hyundai,Elantra SEL IVT (SULEV),12920,92000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Rogue 2023.5 SV FWD,24500,19000,High Price,Source.CAR_AND_DRIVER
2021,BMW,X3 sDrive30i RWD,26991,55000,Great Price,Source.CAR_AND_DRIVER
2022,Volkswagen,Taos S FWD,17871,87000,High Price,Source.CAR_AND_DRIVER
2021,INFINITI,QX50 LUXE FWD,27998,36000,Fair Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Blazer 2LT FWD,24998,22000,Excellent Price,Source.CAR_AND_DRIVER
2021,Kia,Forte LXS IVT,17998,57000,Fair Price,Source.CAR_AND_DRIVER
2020,Ford,Explorer Limited RWD,27800,49000,High Price,Source.CAR_AND_DRIVER
2020,BMW,4 Series 430i xDrive Coupe,27998,33000,Excellent Price,Source.CAR_AND_DRIVER
2023,Hyundai,Elantra SEL IVT,20794,13000,Excellent Price,Source.CAR_AND_DRIVER
2020,Honda,Accord Sport 2.0T Automatic,25998,72000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Escape Titanium AWD,22998,40000,Great Price,Source.CAR_AND_DRIVER
2022,Subaru,Outback 2.5i Premium,26998,38000,Fair Price,Source.CAR_AND_DRIVER
2022,Mazda,CX-5 2.5 Turbo Signature,26484,51000,Excellent Price,Source.CAR_AND_DRIVER
2022,Volkswagen,Jetta SE Automatic,21900,20000,Fair Price,Source.CAR_AND_DRIVER
2022,Dodge,Challenger GT RWD,27998,28000,Fair Price,Source.CAR_AND_DRIVER
2020,Toyota,Corolla LE CVT,19998,51000,High Price,Source.CAR_AND_DRIVER
2023,Nissan,Rogue 2023.5 S FWD,26998,1000,High Price,Source.CAR_AND_DRIVER
2023,Hyundai,Sonata SEL Plus 1.6T,27499,16000,Fair Price,Source.CAR_AND_DRIVER
2022,Nissan,Rogue SV FWD,23992,59000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra SV CVT,19998,17000,Great Price,Source.CAR_AND_DRIVER
2022,BMW,X1 xDrive28i,28998,36000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Civic Sport Hatchback CVT,26495,36000,High Price,Source.CAR_AND_DRIVER
2020,Kia,Sedona EX,23335,51000,Fair Price,Source.CAR_AND_DRIVER
2022,Tesla,Model 3 Long Range AWD,28995,56000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SL AWD,25998,40000,Fair Price,Source.CAR_AND_DRIVER
2020,Rover,Range Rover Evoque P250 S,24359,45000,Excellent Price,Source.CAR_AND_DRIVER
2020,Mercedes-Benz,GLA GLA 250 FWD,22996,46000,Fair Price,Source.CAR_AND_DRIVER
2022,Ford,Escape SEL AWD,24787,30000,High Price,Source.CAR_AND_DRIVER
2020,Volkswagen,Jetta S Automatic,18998,38000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL,21998,27000,High Price,Source.CAR_AND_DRIVER
2020,Subaru,Outback 2.4T Touring XT,28998,46000,Great Price,Source.CAR_AND_DRIVER
2023,Honda,HR-V Sport FWD,25500,18000,Fair Price,Source.CAR_AND_DRIVER
2022,Mazda,CX-30 Premium,26998,20000,Fair Price,Source.CAR_AND_DRIVER
2021,Lincoln,Corsair Standard AWD,29998,23000,Great Price,Source.CAR_AND_DRIVER
2024,Chevrolet,Trax LS FWD,22749,18000,Fair Price,Source.CAR_AND_DRIVER
2022,Toyota,Corolla SE CVT,23998,16000,Great Price,Source.CAR_AND_DRIVER
2022,Chrysler,300 S RWD,25920,50000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass Altitude 4WD,19420,63000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass Limited 4WD,20996,33000,Great Price,Source.CAR_AND_DRIVER
2021,Kia,K5 GT-Line FWD,22998,46000,Fair Price,Source.CAR_AND_DRIVER
2020,Nissan,Rogue Sport S AWD,19998,28000,Fair Price,Source.CAR_AND_DRIVER
2021,Kia,K5 LXS FWD,18487,69000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Transit Connect Wagon XLT with Rear Liftgate LWB,22138,64000,Fair Price,Source.CAR_AND_DRIVER
2020,Volkswagen,Atlas Cross Sport 3.6L V6 SE with Technology 4MOTION,28998,26000,Fair Price,Source.CAR_AND_DRIVER
2022,Toyota,Camry SE Automatic FWD,24995,52000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Elantra SEL IVT,19422,19000,Great Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Equinox LT with 1LT FWD,21399,45000,Great Price,Source.CAR_AND_DRIVER
2020,Toyota,RAV4 LE FWD,23998,39000,Great Price,Source.CAR_AND_DRIVER
2020,Subaru,Legacy 2.5i Limited,20922,35000,Excellent Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SR FWD,25988,14000,Fair Price,Source.CAR_AND_DRIVER
2020,Hyundai,Santa Fe SEL 2.4L AWD,22998,34000,Great Price,Source.CAR_AND_DRIVER
2021,Dodge,Durango GT AWD,28998,42000,Excellent Price,Source.CAR_AND_DRIVER
2021,Lexus,NX NX 300 FWD,28998,39000,Great Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Silverado 1500 LTD Custom Crew Cab Short Bed 4WD,29941,57000,Excellent Price,Source.CAR_AND_DRIVER
2021,Ram,"1500 Classic Tradesman Crew Cab 5'7"" Box 4WD",26423,55000,Excellent Price,Source.CAR_AND_DRIVER
2021,Kia,Sportage LX FWD,18499,41000,Great Price,Source.CAR_AND_DRIVER
2023,Ford,Maverick XLT SuperCrew FWD,27998,22000,Excellent Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SE AWD,18998,44000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Murano FWD S,24536,41000,Fair Price,Source.CAR_AND_DRIVER
2021,Ford,Escape SE FWD,19998,35000,Excellent Price,Source.CAR_AND_DRIVER
2022,Kia,Soul X-Line IVT,20199,42000,High Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Trailblazer LT AWD,19456,63000,Excellent Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass Sport 4WD,18656,63000,Excellent Price,Source.CAR_AND_DRIVER
2020,Jaguar,E-PACE P250 AWD S,27998,33000,Fair Price,Source.CAR_AND_DRIVER
2020,Ford,Edge ST Line FWD,25998,25000,Great Price,Source.CAR_AND_DRIVER
2022,Buick,Encore GX Essence FWD,24998,15000,Great Price,Source.CAR_AND_DRIVER
2020,Nissan,Frontier SV Crew Cab 2WD,23135,68000,High Price,Source.CAR_AND_DRIVER
2023,Kia,Forte LXS IVT,19998,21000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,LEAF S PLUS,22995,6000,Fair Price,Source.CAR_AND_DRIVER
2020,Volkswagen,Passat 2.0T SE,18998,41000,Great Price,Source.CAR_AND_DRIVER
2023,Jeep,Renegade Latitude,24950,5000,Fair Price,Source.CAR_AND_DRIVER
2020,MINI,Countryman Cooper S FWD,23587,47000,Fair Price,Source.CAR_AND_DRIVER
2022,Dodge,Charger SXT RWD,23218,21000,Excellent Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Tiguan 2.0T SE FWD,23998,30000,Fair Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SR FWD,22998,14000,Great Price,Source.CAR_AND_DRIVER
2020,Lexus,NX NX 300 FWD,29400,33000,Fair Price,Source.CAR_AND_DRIVER
2023,Mazda,Mazda3 Preferred Hatchback Automatic FWD,22998,23000,Great Price,Source.CAR_AND_DRIVER
2022,Subaru,Outback 2.5i Premium,29998,7000,Fair Price,Source.CAR_AND_DRIVER
2023,Kia,Forte LXS IVT,18998,25000,Great Price,Source.CAR_AND_DRIVER
2021,Toyota,RAV4 XLE FWD,26998,23000,Great Price,Source.CAR_AND_DRIVER
2020,Volkswagen,Tiguan 2.0T S 4MOTION,21998,47000,N/A,Source.CAR_AND_DRIVER
2020,Toyota,Camry SE AWD Automatic,21900,66000,High Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SL FWD,26998,23000,Great Price,Source.CAR_AND_DRIVER
2021,BMW,3 Series 330i xDrive,29328,28000,Great Price,Source.CAR_AND_DRIVER
2020,Toyota,RAV4 XLE FWD,25998,41000,Fair Price,Source.CAR_AND_DRIVER
2020,GMC,Acadia SLE AWD,24410,72000,High Price,Source.CAR_AND_DRIVER
2021,Nissan,Altima 2.5 S FWD,19998,40000,Fair Price,Source.CAR_AND_DRIVER
2020,Mitsubishi,Outlander ES FWD,13999,80000,Excellent Price,Source.CAR_AND_DRIVER
2022,Ford,Escape SE AWD,21500,47000,High Price,Source.CAR_AND_DRIVER
2021,Toyota,Camry Hybrid LE CVT,25970,14000,Fair Price,Source.CAR_AND_DRIVER
2020,Mitsubishi,Outlander Sport SP 2.0 AWC CVT,24998,12000,High Price,Source.CAR_AND_DRIVER
2020,Mercedes-Benz,C-Class C 300 Sedan RWD,25998,68000,Fair Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Limited 4WD,29998,35000,Great Price,Source.CAR_AND_DRIVER
2020,Nissan,Versa SR CVT,17998,36000,Fair Price,Source.CAR_AND_DRIVER
2020,Toyota,RAV4 Hybrid LE AWD,24800,70000,High Price,Source.CAR_AND_DRIVER
2021,Toyota,RAV4 XLE FWD,22204,69000,Excellent Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Laredo E 4WD,27998,17000,Fair Price,Source.CAR_AND_DRIVER
2020,Acura,MDX Standard SH-AWD,24720,71000,Excellent Price,Source.CAR_AND_DRIVER
2022,Mazda,CX-9 Carbon Edition AWD,29998,47000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Malibu LT,19950,65000,Fair Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Trax LS FWD,18998,18000,Fair Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Trailhawk 4WD,26998,44000,Great Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Trax LS FWD,19998,2000,Fair Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Traverse LT Cloth with 1LT FWD,27000,49000,Fair Price,Source.CAR_AND_DRIVER
2021,Chrysler,Pacifica Hybrid Touring L FWD,28998,60000,High Price,Source.CAR_AND_DRIVER
2020,Volkswagen,Jetta R-Line Automatic,17995,71000,Great Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Malibu LT,19998,55000,Great Price,Source.CAR_AND_DRIVER
2024,Kia,Seltos SX 1.6T AWD,29998,6000,Fair Price,Source.CAR_AND_DRIVER
2021,Dodge,Charger SXT RWD,23435,59000,High Price,Source.CAR_AND_DRIVER
2022,Kia,Sportage Nightfall FWD,25798,15000,High Price,Source.CAR_AND_DRIVER
2022,Hyundai,Elantra Limited IVT,21625,41000,High Price,Source.CAR_AND_DRIVER
2021,BMW,2 Series 228i Gran Coupe FWD,25998,22000,Excellent Price,Source.CAR_AND_DRIVER
2020,Mitsubishi,Outlander Sport ES 2.0 FWD CVT,15990,59000,Fair Price,Source.CAR_AND_DRIVER
2020,Mitsubishi,Mirage G4 ES Sedan CVT,12649,57000,Great Price,Source.CAR_AND_DRIVER
2023,Toyota,Corolla LE CVT FWD,23998,4000,Fair Price,Source.CAR_AND_DRIVER
2021,Honda,CR-V EX-L AWD,28998,30000,Great Price,Source.CAR_AND_DRIVER
2020,Hyundai,Elantra SE IVT (SULEV),17998,31000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Touring AWD,25998,10000,Fair Price,Source.CAR_AND_DRIVER
2020,Honda,Accord EX 1.5T CVT,20500,76000,Fair Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SE AWD,19999,33000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Ascent 8-Passenger,23998,60000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Murano Platinum AWD,26998,53000,Excellent Price,Source.CAR_AND_DRIVER
2023,Volkswagen,Tiguan SE R-Line Black FWD,29998,19000,Fair Price,Source.CAR_AND_DRIVER
2021,Subaru,Forester 2.5i Premium,27054,34000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata Limited,24998,45000,Fair Price,Source.CAR_AND_DRIVER
2022,Nissan,Sentra S CVT,20998,9000,Fair Price,Source.CAR_AND_DRIVER
2021,Ford,Explorer XLT RWD,25896,71000,Fair Price,Source.CAR_AND_DRIVER
2022,Subaru,Forester Premium,27998,28000,High Price,Source.CAR_AND_DRIVER
2020,Subaru,Forester 2.5i,19809,72000,Fair Price,Source.CAR_AND_DRIVER
2022,Subaru,Outback 2.5i Limited,28176,48000,Fair Price,Source.CAR_AND_DRIVER
2023,Hyundai,Sonata SE 2.5L,22988,22000,Fair Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Limited 4WD,29998,3000,Fair Price,Source.CAR_AND_DRIVER
2023,Nissan,Frontier S Crew Cab 4WD,29998,12000,Excellent Price,Source.CAR_AND_DRIVER
2021,Toyota,RAV4 XLE AWD,28998,27000,Fair Price,Source.CAR_AND_DRIVER
2022,Kia,Seltos LX 2.0 AWD,22998,12000,Fair Price,Source.CAR_AND_DRIVER
2021,BMW,X1 xDrive28i,27998,42000,High Price,Source.CAR_AND_DRIVER
2022,Honda,Accord Sport SE 1.5T CVT,29922,27000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Grand Touring AWD,25998,26000,Great Price,Source.CAR_AND_DRIVER
2023,Toyota,Corolla Cross LE FWD,26727,24000,High Price,Source.CAR_AND_DRIVER
2021,Subaru,Crosstrek 2.0i Premium CVT,24998,31000,Fair Price,Source.CAR_AND_DRIVER
2023,Chevrolet,Camaro 1LT Coupe,28998,18000,Fair Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Limited 4WD,28998,31000,Great Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Traverse LT Cloth with 1LT AWD,29835,58000,High Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL,21998,22000,Fair Price,Source.CAR_AND_DRIVER
2022,Ford,Explorer Limited RWD,29990,53000,Great Price,Source.CAR_AND_DRIVER
2020,Jeep,Grand Cherokee Laredo E 4WD,23998,30000,Excellent Price,Source.CAR_AND_DRIVER
2021,GMC,Acadia SLE FWD,23800,61000,High Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata Limited,25681,16000,Fair Price,Source.CAR_AND_DRIVER
2020,Nissan,Altima 2.5 SV AWD,18950,71000,Excellent Price,Source.CAR_AND_DRIVER
2022,Dodge,Challenger GT RWD,27998,30000,High Price,Source.CAR_AND_DRIVER
2021,Nissan,Versa SV CVT,16998,61000,Fair Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Jetta S Automatic,19306,39000,High Price,Source.CAR_AND_DRIVER
2021,Acura,ILX Standard,23239,14000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Limited 4WD,28998,44000,Great Price,Source.CAR_AND_DRIVER
2023,Hyundai,Kona SE FWD Automatic,24955,8000,High Price,Source.CAR_AND_DRIVER
2022,Honda,Accord Sport 1.5T CVT,27582,11000,Fair Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Jetta S Automatic,20998,6000,High Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass 80th Special Edition 4WD,20420,59000,Great Price,Source.CAR_AND_DRIVER
2020,Jaguar,E-PACE P300 AWD R-Dynamic SE,26490,38000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Santa Fe SE FWD,21998,32000,Great Price,Source.CAR_AND_DRIVER
2022,GMC,Terrain SLT FWD,23909,50000,Fair Price,Source.CAR_AND_DRIVER
2021,Toyota,RAV4 LE AWD,26998,32000,Fair Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Equinox LS with 1LS FWD,21333,21000,Great Price,Source.CAR_AND_DRIVER
2020,Chrysler,300 Touring RWD,25998,8000,Fair Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Equinox LS with 1LS FWD,20998,30000,Great Price,Source.CAR_AND_DRIVER
2022,Dodge,Durango GT Plus RWD,28920,55000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Limited 4WD,26998,26000,Excellent Price,Source.CAR_AND_DRIVER
2020,Audi,A3 Premium,24998,35000,High Price,Source.CAR_AND_DRIVER
2023,Mazda,CX-5 2.5 S Carbon Edition,29998,10000,Fair Price,Source.CAR_AND_DRIVER
2020,Hyundai,Elantra SEL 2.0L IVT,15395,89000,Fair Price,Source.CAR_AND_DRIVER
2020,Kia,Soul LX IVT,14998,82000,High Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Trailhawk 4WD,22193,90000,Great Price,Source.CAR_AND_DRIVER
2023,Mazda,CX-30 Premium,26998,18000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Latitude FWD,21998,23000,Fair Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Limited 4WD,29998,33000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Grand Touring Reserve AWD,27288,34000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Pilot Special Edition FWD,30000,51000,Fair Price,Source.CAR_AND_DRIVER
2020,Kia,Soul LX Manual,16998,16000,Great Price,Source.CAR_AND_DRIVER
2020,Kia,Sportage EX AWD,22998,29000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra SR CVT,20998,15000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SL AWD,27998,31000,Fair Price,Source.CAR_AND_DRIVER
2022,Hyundai,Santa Fe SEL AWD,29998,27000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-30 AWD,21998,33000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SE,20998,24000,Fair Price,Source.CAR_AND_DRIVER
2021,Lexus,NX NX 300 FWD,29998,31000,Great Price,Source.CAR_AND_DRIVER
2020,Lincoln,Nautilus Reserve AWD,28998,57000,Great Price,Source.CAR_AND_DRIVER
2020,Volkswagen,Tiguan 2.0T S FWD,19989,42000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Touring AWD,26998,15000,Fair Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Latitude Lux 4WD,22998,31000,Excellent Price,Source.CAR_AND_DRIVER
2021,Toyota,RAV4 Hybrid LE AWD,27998,57000,Fair Price,Source.CAR_AND_DRIVER
2024,Honda,HR-V EX-L FWD,29488,21000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,Mazda6 Touring,20499,19000,Great Price,Source.CAR_AND_DRIVER
2020,Kia,Forte LXS IVT,14944,58000,Excellent Price,Source.CAR_AND_DRIVER
2021,Honda,Accord Sport 1.5T CVT,26998,29000,Fair Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Tiguan 2.0T SE 4MOTION,24998,28000,High Price,Source.CAR_AND_DRIVER
2022,BMW,3 Series 330e xDrive Plug-In Hybrid,29988,29000,Excellent Price,Source.CAR_AND_DRIVER
2023,Nissan,Sentra SV,22998,6000,Fair Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-5 Carbon Edition AWD,27998,25000,High Price,Source.CAR_AND_DRIVER
2020,Jeep,Grand Cherokee Limited 4WD,26998,48000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Fusion S FWD,17795,99000,High Price,Source.CAR_AND_DRIVER
2023,Volkswagen,Golf GTI 2.0T S Manual,29998,13000,Fair Price,Source.CAR_AND_DRIVER
2024,Nissan,Sentra SV,21934,2000,Fair Price,Source.CAR_AND_DRIVER
2022,Jeep,Grand Cherokee WK Limited RWD,24920,64000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue Sport S AWD,20979,35000,High Price,Source.CAR_AND_DRIVER
2020,Mercedes-Benz,C-Class C 300 Sedan 4MATIC,22888,63000,Excellent Price,Source.CAR_AND_DRIVER
2020,Honda,Accord Sport 1.5T CVT,23699,34000,Great Price,Source.CAR_AND_DRIVER
2022,Chrysler,Pacifica Touring L FWD,25872,64000,High Price,Source.CAR_AND_DRIVER
2020,Nissan,Rogue Sport S AWD,21998,13000,High Price,Source.CAR_AND_DRIVER
2020,INFINITI,QX60 PURE FWD,24993,38000,Excellent Price,Source.CAR_AND_DRIVER
2020,Lincoln,Corsair Reserve AWD,26998,45000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,CR-V EX FWD,23998,46000,Fair Price,Source.CAR_AND_DRIVER
2021,Toyota,C-HR Limited FWD,25998,27000,Great Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Trax LS FWD,16998,50000,High Price,Source.CAR_AND_DRIVER
2020,Ford,Explorer XLT RWD,25000,65000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Altima 2.5 SV FWD,20998,52000,High Price,Source.CAR_AND_DRIVER
2023,Hyundai,Elantra SEL IVT,22998,9000,Fair Price,Source.CAR_AND_DRIVER
2021,Buick,Encore GX Select FWD,20998,23000,Fair Price,Source.CAR_AND_DRIVER
2020,Rover,Discovery SE V6 Supercharged,28999,32000,Excellent Price,Source.CAR_AND_DRIVER
